movie_id,title,youtube_key,comment
1339713,Obsession,gMC8kkwbIQQ,This has a very “be careful what you wish for” feeling
1339713,Obsession,gMC8kkwbIQQ,So that one episode of fairly odd parents where trixie was obsessed with Timmy 😭😭
1339713,Obsession,gMC8kkwbIQQ,Sum Rika and Yuta type chemistry 😭🥹
1339713,Obsession,gMC8kkwbIQQ,"Just got out of the theater seeing Obsession. It is, hands down, one of the best horror movies I've ever seen!"
1339713,Obsession,gMC8kkwbIQQ,Whatever critic who gave this masterpiece a 4/5 is so slow.. it deserves way more praise that that
1339713,Obsession,gMC8kkwbIQQ,This looks hilarious and terrifying at the same time. I'm in.
1339713,Obsession,gMC8kkwbIQQ,"This movie is just insane, great performances all throughout"
1339713,Obsession,gMC8kkwbIQQ,"Saw it yesterday when the credits started rolling, there was an eerie silence in the crowd. Goodness what a movie"
1339713,Obsession,gMC8kkwbIQQ,The way they show her without showing her face using shadows is insane
1339713,Obsession,gMC8kkwbIQQ,1:35 bro getting absolute atomic head
1339713,Obsession,gMC8kkwbIQQ,I could already feel Michael Johnston and Inde Navarette’s magnetic presence on-screen. Their chemistry overflows at such a rapid pace.
1339713,Obsession,gMC8kkwbIQQ,"this movie actually looks interesting, might go give it a watch"
1339713,Obsession,gMC8kkwbIQQ,The Inde Navarren-aissance has begun
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Now THIS is a trailer
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Grogu’s only line: “the way, this is.”"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Calling it now, Grogu says his first words at the end of this movie."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,The sneeze is adorable
1228710,The Mandalorian and Grogu,uwild1rw7Aw,seeing a star wars trailer 10 seconds after its released: This is the way.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This trailer felt more cinematic than the other ones.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Still miss ya Carl Weathers
1228710,The Mandalorian and Grogu,uwild1rw7Aw,The fact that there's a new Star Wars movie in the theaters has brightened my mood so much
1228710,The Mandalorian and Grogu,uwild1rw7Aw,“It’s about preventing another war.” *The First Order looming in the background*
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Somehow the razor crest has returned
1228710,The Mandalorian and Grogu,uwild1rw7Aw,2:12 is kinda short for a full movie but that was really good.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,May 22? Yall had the perfect opportunity to drop it the week of may 4th
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"For those who don't know Embo, y'all are not ready for how elite he is"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Ah yes, finally something with Pedro Pascal in it, it has been a while"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"""It's about preventing another war."" Guess that didn't work out."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Babu Friks have confirm that “Bhad Bhabie” is now cannon
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Mando gets frozen in carbonite & he’s rescued by Grogu in 350yrs
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Now that Zeb’s back, we really need another show with the Rebel’s cast still alive."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This movie was worth watching early before everyone else could see it tomorrow.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,What a great film for The Mandalorian’s Fan. I don remember the last time I Enjoyed a Star Wars films with my kid this way.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,0:47 Grogu: Hi babies! Anzellan: Bad baby!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,0:13 Good to know War Crimes canonically exist in Star Wars.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:10 Grogu's little sneeze ❤
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Those tiny mechanic guys are my favorite secondary characters, they're hilarious"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"There is not enough kindness in this world, Jon Favreau makes it kinder. Thank you sir."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,this movie was a lot of fun. great story great action. awesome settings and great species.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"It's been 7 years, and finally a full-length Star Wars movie."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Just saw it. Loved it. Great visuals. Definitely see on the big screen.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Great to see Zeb again
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Pedro Pascal is in almost every movie of the past 5 years😂😂😂
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:26 when the snake sees Markiplier:
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Get the theatre with Dolby surround sound I LOVED THIS MOVIE!!!!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"I really enjoyed the movie yesterday - really feels like old school Star Wars Shot on film, puppets and stop motion, great CGI, and Ludwig Goransson's scores never disappoint Ignore the hate and go watch!"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:52 grogu can drive the Landspeeder now.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:44 YALL BETTER NOT
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"I watched this in the cinema last Sunday. I did it to remember my late mother. She died last September. A Star Wars movie was the first movie I watched together with her back in 1997. She loved Star Wars, she liked to quote its characters. ""The old protect the young, and the young protect the old."" It moved me so much, I dumped my boyfriend to honor my mother. My mother never liked him."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"I didn't even realize the robots at 1:30 were stop motion until the internet pointed it out to me, by Tippett Studios too. Love to see stop motion represented in modern vfx."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This was a great Star wars films!!! Really enjoyed it !!!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Just watched this on Disney Cruise Line and I absolutely enjoyed it. Grogu was so funny 🤣
1228710,The Mandalorian and Grogu,uwild1rw7Aw,🤧When he sneezed….. I almost cried!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I knew it was a good movie because Burger King on partners with good movies
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"1:16 ""I'll be right behind you."" *Rebels ptsd flashbacks*"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I'm actually so exited for this
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Istg imma cry at the movie theaters if something happens to grogu.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"The reviews and reception online are baffling to me, I absolutely loved it. It wasn't even a matter of low expectations, what I wanted from this movie was a fun, self-contained Star Wars movie that wasn't some galaxy ending threat or a colossal lore dump and it delivered 100%. Some of the most fun I've had watching a movie in theaters in years."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"You guys have to make a squishy toy with the ""No squeezie!"" guys. 💰 You're welcome."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Grogu’s first word will be in a mid-credits scene, when he looks straight at the camera and says “Sequel?”"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Can't wait to see all grogu's new cute moments
1228710,The Mandalorian and Grogu,uwild1rw7Aw,So good to see Embo and his hound
1228710,The Mandalorian and Grogu,uwild1rw7Aw,After seeing the final trailer 4 this film I 4 sure and definitely and highly recommend this film
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Bad baby anyways gets me
1228710,The Mandalorian and Grogu,uwild1rw7Aw,PERFECT MOVIE - THIS IS THE WAY🥰🥰🥰
1228710,The Mandalorian and Grogu,uwild1rw7Aw,“We are protecting everything the rebellion fought for”. A shame JJ Abrams and Rian Johnson didn’t do that when they blew up and wrote out the New Republic in the sequel trilogy.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,0:44 They got the zeb orrelios 🔥
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:12 -> aura farm
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This is the way.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"WATCHED THE MOVIE TODAY MAY 21, 2026 BRAZIL 🇧🇷 💚💚💚💚"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"1:08 noooo, it was a classic one!!"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I smiled when I saw Zeb😄
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:13 Embo has so much Aura its insane
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Looks great well done Star Wars Team going to see this with my kids. Looks like a great kids movie
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"i wonder if anyone else caught what i noticed... In The Mandalorian and Grogu, a bunch of creatures entered a gladiatorial arena, and one big creature picked up and body-slammed a smaller creature. It was an EXACT ""re-production"" of the scene in the original Star Wars where Chewbacca and R2-D2 were playing a game of ""chess"" aboard the Millennium Falcon!"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,We all know it ends with “…somehow Palpatine returned”
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I'm just really happy to have a Star Wars movie to go watch in theaters again.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Having a mandalorian trailer for your birthday is the best thing ever!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Embo(oldest bounty hunter among Denga at this era, and perhaps the strongest hunter since Cad is gone) fighting Din would be a legendary"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Just watched it tonight ! Man. Such a good movie !!!!!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This is the way ❤
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Just saw the movie today and it was great, hope they make more😊"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Yay Zeb! I'm happy we are getting more of the Ghost crew in the mainstream stuff.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,WE GET EMBO AND ZEB BACK ????
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"I watched the Mandalorian seasons with my son when he was like 4. When we heard about this movie coming out we were both so excited and it was a whole birthday thing for him as he’s now 7.. we were merchandise ready ( cups, shirts, also headbands they provided) Anyways, we both enjoyed the movie so much, there was action throughout the whole movie.. the fight scenes and different galactic aliens were awesome. We were genuinely excited the whole entire time. I definitely recommend it to any Star Wars fans. It’s definitely a fun watch !"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:58 They fly now?
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Imagine if they did an Clone Wars Spin-off - Hayden Christensen & Ewan returning to their roles. That would be one heck of a moment.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,It's releasing on my birthday. 😁🎂
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Mine small son got engaged a lot because grogu , together with the mandalorian create a beautifully duo not common seeing in others movie"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,0:48 😂That's a bad baby
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This just looks like a fun movie.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1 more day!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Just saw the movie, it was FANTASTIC 🎉 The most fun Ive had at the theater in YEARS."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,0:45 I have never seen Grogu move that fast!! #badbady 😂😂
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I’m ready for Star Wars to come back to the BIG SCREEN!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,My wife and I saw it this afternoon at Vue Inverness and thoroughly enjoyed it! 😀😀😀😀
1228710,The Mandalorian and Grogu,uwild1rw7Aw,And Pedro Pascal contues his quest for cinematic world domination.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,“That’s a horrible baby” “Bad baby”
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"Been wondering if he die, and a few of these hint at it, nice see he gets all his old gear back tho, pulse rifle, and razor Crest, new outfit pieces"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"I like the part ""oh horable baby. thats a bad baby."""
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"“The Mandalorian & Grogu” was absolutely fantastic. The scene where Din and Grogu parted ways in the forest felt just like watching the series finale, and it really tugged at my heartstrings. But I would have loved to see a scene where Sigourney Weaver and Din developed a bond of trust similar to the one between Carson Teva and Din. I think of this movie as “The Mandalorian & Grogu: Episode 1.” I don’t know if the sequel will be a streaming release or a movie, but ultimately, I want to see “everyone” come together to face the final battle. For the final shot, I’d love to see the parent and child relaxing at home, just like in Season 3. They could even reuse that exact scene—I wouldn’t mind at all."
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Why do I feel like this is the last time we’re going to see my boy Din 😢
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This’ll be the second Star Wars box office bomb (Solo being the first)
1228710,The Mandalorian and Grogu,uwild1rw7Aw,This is going to be awesome movie 🔥
1228710,The Mandalorian and Grogu,uwild1rw7Aw,He's a bad baby... Hilarious 👍
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:50 is that zeb from star wars rebels.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,"""Bad Baby"" is my fav line from this movie now <3"
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I like the tone of this trailer. It seems to hint that Grogu will show how proficient he is at taking care of himself without his papa to protect him.
1228710,The Mandalorian and Grogu,uwild1rw7Aw,1:13 EMBO
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Trailer is very interesting...now waiting for the full movie
1228710,The Mandalorian and Grogu,uwild1rw7Aw,I just seen this movie! It's pretty good!
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Star wars: Grogu's Bizarre Adventure
1228710,The Mandalorian and Grogu,uwild1rw7Aw,Me: I need X-Wings ???: How many? Me: Lots of X-Wings
574475,Final Destination Bloodlines,xitSoRbHJ50,"My Childhood Fav Movie Series,,"
574475,Final Destination Bloodlines,xitSoRbHJ50,"Wish my mom was here to see this one with me! Going to the Cinema going to be tough this time without her. Miss you ma you inspired horror, music, & love in the very root of our bloodline. 🩸🧬🌲🖤🎞"
574475,Final Destination Bloodlines,xitSoRbHJ50,I thought it was an ad then realized it is actually the movie hahaha what a mess
574475,Final Destination Bloodlines,xitSoRbHJ50,The lady next to me were both simultaneously hiding our eyes/cackling out loud at the theater yesterday~ I want to for sure see it again~!
574475,Final Destination Bloodlines,xitSoRbHJ50,Search final destination scary movie watch now in 2026
574475,Final Destination Bloodlines,xitSoRbHJ50,"I watched this and I'm so traumatized, it was just the start of the movie 😭😭😭"
574475,Final Destination Bloodlines,xitSoRbHJ50,When I watch this I’m going to check my ice 😊😅
574475,Final Destination Bloodlines,xitSoRbHJ50,Guys in the end if u slow it down you will see that the man wasnt actually hit by the truck. The truck misses him.
574475,Final Destination Bloodlines,xitSoRbHJ50,Por qué esto es vertical?🧍🏻‍♀️
574475,Final Destination Bloodlines,xitSoRbHJ50,I'll be the first one at IMAX when it drops
574475,Final Destination Bloodlines,xitSoRbHJ50,Where can i watch ?
574475,Final Destination Bloodlines,xitSoRbHJ50,🎉 I loved it❤
574475,Final Destination Bloodlines,xitSoRbHJ50,Can I see this
574475,Final Destination Bloodlines,xitSoRbHJ50,I just want to know the devil form from all plan of the death ini this series movie
574475,Final Destination Bloodlines,xitSoRbHJ50,Was she steering up blood?
574475,Final Destination Bloodlines,xitSoRbHJ50,i'm scared :(
574475,Final Destination Bloodlines,xitSoRbHJ50,"just watched this, give a solid 2,5/10 rating. all other final destinations 100x better"
574475,Final Destination Bloodlines,xitSoRbHJ50,Hell yeah 😎
574475,Final Destination Bloodlines,xitSoRbHJ50,Sorry but I don't get the trampoline thing ok so he fell through! This happens every day in real life So yeah not shure what happened to the guy ?
574475,Final Destination Bloodlines,xitSoRbHJ50,👍
574475,Final Destination Bloodlines,xitSoRbHJ50,Be careful with those piercings
574475,Final Destination Bloodlines,xitSoRbHJ50,Iris is the best prophet.
574475,Final Destination Bloodlines,xitSoRbHJ50,After many years 😍i hope they are cooked for this film
574475,Final Destination Bloodlines,xitSoRbHJ50,"🔥Here’s what happened🔥. The main character visits her grandma who saved everyone from the building collapse. She’s stayed in her house since. The main character visits her grandma because she had a premonition of her when she was younger. Long story short, her grandma dies to a piece of metal fencing getting jammed through half her face, and the main character drives here to warn the family that their grandma died and that they’re all in danger of dying."
574475,Final Destination Bloodlines,xitSoRbHJ50,Vertical cropped movie trailer? 🤮
574475,Final Destination Bloodlines,xitSoRbHJ50,😂
574475,Final Destination Bloodlines,xitSoRbHJ50,Wokr
574475,Final Destination Bloodlines,xitSoRbHJ50,Pusing njiirrr trailer nya hadeh embut2 an sepotong2 pusing njiiirrrr 🤦🏿ga berkelas bgt trailerny
574475,Final Destination Bloodlines,xitSoRbHJ50,Totally epic fail movie 👎
574475,Final Destination Bloodlines,xitSoRbHJ50,Warner Bros reinventing the wheel with that moronic aspect ratio.
1083381,Backrooms,0HjdiohVOik,"Props to them for actually going in there, filming and then escaping to post it."
1083381,Backrooms,0HjdiohVOik,"Remember this ALL originated from ONE 4chan image with a string of text, now it's a movie. 💀"
1083381,Backrooms,0HjdiohVOik,"When the movie ends, and you step out the movie theater only to appear in another one."
1083381,Backrooms,0HjdiohVOik,"""Yeah, I'm thinking I'm back."" - The Rooms"
1083381,Backrooms,0HjdiohVOik,The fact it's both Found Footage and Normal Cinematography is all I needed.
1083381,Backrooms,0HjdiohVOik,That dude from 4chan who started all this is probably in disbelief seeing how big it’s gotten
1083381,Backrooms,0HjdiohVOik,"The fact that they are not only keeping the VHS aesthetic, but also the soundtrack from the webseries tells me this is going to be pure peak Edit: just saw it, IT WAS ‼️‼️‼️"
1083381,Backrooms,0HjdiohVOik,"“The best part is, you can eat them.”"
1083381,Backrooms,0HjdiohVOik,"Game dev of ""The Backrooms 1998"" game here - just wanted to say how thrilled I am to see this! That game I made which was based around the backrooms really helped launch my career, and it’s incredible to watch the whole concept evolve into a film. The trailer looks amazing, and I can’t wait to see it!"
1083381,Backrooms,0HjdiohVOik,"Having it take place at a store is hilarious. From working in retail, customers always ask if you can find something in the back. This is where we go to find those things."
1083381,Backrooms,0HjdiohVOik,I’ve never been so excited for a film that’s completely piss yellow before in my whole life
1083381,Backrooms,0HjdiohVOik,"""These rooms...where did you find them?"" ""In the back..."""
1083381,Backrooms,0HjdiohVOik,THE MUSIC THEY GRABBED THE MUSIC
1083381,Backrooms,0HjdiohVOik,20 Years old and you get to direct a movie with that kind of cast is crazy. Dude really hit the jackpot in life.
1083381,Backrooms,0HjdiohVOik,Can’t believe we went from a 4chan post to an entire movie
1083381,Backrooms,0HjdiohVOik,Every haunted house in October of 2026 is going to try and capitalize on this. I guarantee it
1083381,Backrooms,0HjdiohVOik,"can't believe A24 let the guy who popularized the backrooms concept actually direct the movie, this is what it should always be like"
1083381,Backrooms,0HjdiohVOik,You do not understand the amount of times I have refreshed my home page for the past 4 hours just to see this Trailer.
1083381,Backrooms,0HjdiohVOik,“What is this place? Some kind of Backrooms” “Say that again”
1083381,Backrooms,0HjdiohVOik,"I saw the movie yesterday, and its basically perfect. its not the best movie in history, but for a backrooms movie that is meant to be a phycological horror film, its almost perfect. if this movie doesn't win at least 1 award, then ill lowkey be disappointed. this movie was a work of art."
1083381,Backrooms,0HjdiohVOik,It’s like trying to describe a dog to someone who’s never seen a dog and then asking them to draw it
1083381,Backrooms,0HjdiohVOik,"Ok, I like how this shows almost nothing instead of just packing the trailer with all the best scenes. So rare these days"
1083381,Backrooms,0HjdiohVOik,Props to the camera crew for making it out alive to post this trailer
1083381,Backrooms,0HjdiohVOik,"I enjoyed this movie from beginning to end. I don’t understand some of the reviews claiming it was ‘too slow’, ‘boring’ even. This is a solid psychological horror movie from a young director. Between this and Obsession, the latter still remains my fav movie of 2026 to date. Made for a great cinematic weekend. A24/Blumhouse keep putting out solid films."
1083381,Backrooms,0HjdiohVOik,Props to them for not actually spoiling the entire film and keeping whatever scares they have secret.
1083381,Backrooms,0HjdiohVOik,It’s all shits and giggles until you walk out of the movie and the hall ways go on forever
1083381,Backrooms,0HjdiohVOik,It’s just crazy how we can come up with an entire premise based on a single image but are constantly being bombarded with remake after remake.
1083381,Backrooms,0HjdiohVOik,"I highly recommend this movie. But fair warning, the florescent light buzzing may give you a headache, which it did with me."
1083381,Backrooms,0HjdiohVOik,Prime example of how creators who care about the source material make the product better.
1083381,Backrooms,0HjdiohVOik,"Imagine just taking a few innocent photos of your empty furniture store and posting them online to document the store's renovation, and then suddenly there's a whole big budget horror movie inspired by how creepy one of the pictures looks."
1083381,Backrooms,0HjdiohVOik,Honestly insane that the dude made the Backrooms youtube vid at like 16 years old and is now creating his own theatrical movie by his early 20's. Can't even imagine that.
1083381,Backrooms,0HjdiohVOik,"""Backrooms"" could spawn the most sequels in movie history..."
1083381,Backrooms,0HjdiohVOik,Having the entrance to the backrooms be in a similar location to where the original photo was taken is such a neat reference.
1083381,Backrooms,0HjdiohVOik,"Bed, Bath and Beyond: The Beyond section."
1083381,Backrooms,0HjdiohVOik,"""What is this place? Some kind of backrooms?"" Rolls credits"
1083381,Backrooms,0HjdiohVOik,0:05 THE SONG. BRINGS ME BACK.
1083381,Backrooms,0HjdiohVOik,This movie trailer feels like it’s literally an extension of the original image and creepy pasta. This is doing the original creepypasta justice.
1083381,Backrooms,0HjdiohVOik,"İmagine the movie ends and it says “congratulations, you finished the tutorial” on the screen"
1083381,Backrooms,0HjdiohVOik,I’m a 40 year old dude who was told at work to watch “Kane Pixels Backrooms playlist” with no context and a “trust me”. What a journey this has become!
1083381,Backrooms,0HjdiohVOik,"This movie was wild, it’s almost like describing a dog without knowing what a dog is"
1083381,Backrooms,0HjdiohVOik,"""Thank you...Backrooms."" ""Backrooms?"" ""Uh, because we're back...in the rooms."" ""Oh, yeah."" Edit: nice to see y'all over at r/chainsawfolk"
1083381,Backrooms,0HjdiohVOik,"Thank you for making this incredible film! I was on the edge of my seat from start to finish, and there is no end of questions. Just my cup of tea. My most memorable experience: The movie had conditioned me to see in an analogue horror light throughout so when the credits cut off and screen went blank signaling the end of the film, I just sat watching the screen for what felt like 30 seconds, waiting for what was next. When nothing happened, I noticed that the theater was dead silent. I looked around and to my surprise, I was one of two people still left. I just got up slowly and left. My god, I felt like I'd open the theater door to enter another theater. I was just primed for it. The walk home was me unpacking the crazy master piece I just watched, where I continually looked around to ensure I didn't enter a backrooms of my own town. Kane Pixel, I always knew our tastes in film making and story telling were downright similar. I was smiling the entire time. The quiet moments spoke louder than any exposition so my brain had a fricking feast. What an experience! Smartest movie I saw in a long time because it genuinely respected my ability to read between the lines and draw my own conclusions. I will say that this movie felt like the first third of a three act story though. I will be down for another Backrooms movie made in the same style as this, but up the anty even more, like showcasing that red dimension from your own videos! I just love the idea of the therapist lady making an expedition so far into the backrooms that reality starts to break down even more than it already has. Think Interstellar's library 5th dimension or Inception's limbo or even that mall underground that was at one point actually a real place. Blend fiction into reality! Bottom line, I just want more! Your tastes regarding story telling and filmmaking were just chef's kiss. Please, continue your amazing work. I hope you get the box office earnings you genuinely deserve! First movie I'd seen on the big screen since Interstellar. Just enthrawling. Afternoon well spent"
1083381,Backrooms,0HjdiohVOik,It's crazy to think that Kane was a teenage when he started on the web series and now as an adult he's been given the opportunity to direct a high budget film for said web series.
1083381,Backrooms,0HjdiohVOik,I love that the opening he finds is in a furniture store. It’s a nice nod to the fact that the original photo that started all of this was from an old furniture store.
1083381,Backrooms,0HjdiohVOik,A24: How many liminal spaces do you want? Kane: Yes.
1083381,Backrooms,0HjdiohVOik,They should make a sequel Backrooms: No Escape
1083381,Backrooms,0HjdiohVOik,"""Okay, what did you find?"" """"The office from Severance, but I think Satan bought the place."""
1083381,Backrooms,0HjdiohVOik,Can't wait to see the whole theatre full of people wearing hazmat suit.
1083381,Backrooms,0HjdiohVOik,To anyone wondering about the guy who made the original greentext on 4chan and how he feels. He goes by black august and has stated he feels very inspired by how far his initial short writing went and everything that people have done with it! You can actually find an audio interview with him about it online.
1083381,Backrooms,0HjdiohVOik,"Cada vez me cuesta mas encontrar peliculas que parezcan que no es algo que ya he visto antes, que realmente parezcan autenticas, y esta pelicula simplemente no solo es lo mejor que he visto en el año sino que tambien esta en el top de todas las peliculas que he visto en general, la manera en la que te hace engancharte y adentrarte en el ambiente y en los personajes y tratar de entender todo lo que sucede y el mensaje que hay detras simplemente todo me parece una obra de arte."
1083381,Backrooms,0HjdiohVOik,I CANNOT wait for people to be in hazmat suits while watching this 🥹🥹🥹🥹
1083381,Backrooms,0HjdiohVOik,"I'd like to think that Kane Pixels will include the most insane twists imaginable, so much that everyone's theories will end up being dead in the water."
1083381,Backrooms,0HjdiohVOik,From once a Meme. Now to a movie.
1083381,Backrooms,0HjdiohVOik,Now we should get a Mandella Catalouge film
1083381,Backrooms,0HjdiohVOik,Imagine working a 9-5 and you end up in the backrooms fucking brutal
1083381,Backrooms,0HjdiohVOik,"A24 taking this is the literal best shot you can get with any studio, I guarantee just like most of their movies, people will end the movie with their mouths hanging open"
1083381,Backrooms,0HjdiohVOik,Bro I can't believe they risked their lives to make a movie for us by going in there and filming
1083381,Backrooms,0HjdiohVOik,"My son wanted to see this movie, so I brought him fully expecting to fall asleep soon after the credits but held some hope because it stars Chiwetel Ejiofor, and he is an underrated actor. All I can say, without writing a 1,000 word essay, is that this movie was extremely well written!"
1083381,Backrooms,0HjdiohVOik,"""Wow... this is some weird... back room you found..."" ""Say that again..."""
1083381,Backrooms,0HjdiohVOik,"They say when you remember something, you aren't recalling the original event, you're just recalling the last time you remembered it. So it's always going to be a little more different every time. That's basically how the Backrooms work."
1083381,Backrooms,0HjdiohVOik,"The fact they are referencing the actual origin of the photo (Rohner's Home Furnishings before the HobbyTown reformation) mixing with the lore, shows the ammount of effort Kane took to make this. Bravo!"
1083381,Backrooms,0HjdiohVOik,The fact that the movie subverts your expectations from the trailer makes the actual movie unpredictable
1083381,Backrooms,0HjdiohVOik,"I love that they use the start of that one song that's used in a lot of ""liminal space"" aesthetic tiktoks, but they never let the actual song play. It's a reminder that this place isn't an aesthetic. It's not just some series of eerie yet nostalgic rooms that you find oddly comforting. It's something else with something else (possibly) lurking inside."
1083381,Backrooms,0HjdiohVOik,Color grader: “How yellow do you want the filter to be?” Director: “Yes.”
1083381,Backrooms,0HjdiohVOik,"Gotta say I loved the way the ""entrance"" looks like an actual game lighting glitch"
1083381,Backrooms,0HjdiohVOik,"Bro, I don't care about the entities or the infinite maze. If I found a clipped wall leading to the Backrooms in my house, I’m bringing a ladder, ripping down those yellow ceiling tiles, and splicing my whole home theater into their infinite grid. Australian electricity bills are no joke. I’d be running my A/C 24/7 for 0 dollars, and if the amperage is high enough, I might just become the low-cost electricity mogul of Sydney. The government wouldn't even know what hit them."
1083381,Backrooms,0HjdiohVOik,“We’ve never been more back… back in these rooms you could say”
1083381,Backrooms,0HjdiohVOik,0:15 “what did you find” “these ROOMS in th-the BACK”
1083381,Backrooms,0HjdiohVOik,Walking out of the cinema felt so strange after this film. Messes with your sense of space.
1083381,Backrooms,0HjdiohVOik,I genuinely LOVED the way the structured this movie. The ENTIRE time it feels like you are WATCHING a real creepy pasta unfold. I dont know if anyone understands what I mean.
1083381,Backrooms,0HjdiohVOik,THEY USED THE SIX FORTY SEVEN SONG OMGGG
1083381,Backrooms,0HjdiohVOik,There's literally no chance i don't watch this movie. Ill come back from the dead if i have to
1083381,Backrooms,0HjdiohVOik,"I love how we get to see the main character, a guy who’s fascinated and even seems obsessed with understanding the backrooms and then later the girl who is creeped out by it and doesn’t share the same amazement, more so confused and terrified of what it holds. To me it almost reflects the “fanbase” of the backrooms, the people who dive deeper into the lore and then the people who are just fans of the creepy, unsettling, horror aspect (even though the girl doesn’t seem like a fan lol). Not sure if this is what they attended but either way I love it"
1083381,Backrooms,0HjdiohVOik,"*""It's like describing a dog to someone who's never seen one before, and then asking them to draw it.""*"
1083381,Backrooms,0HjdiohVOik,THEY USED THE SOUNDTRACK AT THE START!!!
1083381,Backrooms,0HjdiohVOik,0:21 that guy has looked the same for 25 years
